board_size,game_time,agent_x_name,agent_o_name,agent_x_time,agent_o_time,winner
3,0.0003318786621093,RLAgent,RandomAgent,2.2716600142302923e-05,7.152557373046875e-06,Draw
3,0.0002429485321044,RLAgent,RandomAgent,2.287475012963114e-05,6.993611653645833e-06,RLAgent
3,0.0002169609069824,RLAgent,RandomAgent,2.7443999897514004e-05,7.510185241699219e-06,RLAgent
3,0.0002448558807373,RLAgent,RandomAgent,2.381249987593037e-05,6.67572021484375e-06,RLAgent
3,0.0003020763397216,RLAgent,RandomAgent,2.3950400100147816e-05,6.318092346191406e-06,RLAgent
3,0.0002839565277099,RLAgent,RandomAgent,2.039159990090411e-05,6.556510925292969e-06,RLAgent
3,0.0001788139343261,RLAgent,RandomAgent,2.1861000277567655e-05,6.556510925292969e-06,RLAgent
3,0.0001721382141113,RLAgent,RandomAgent,2.151433333589618e-05,7.033348083496094e-06,RLAgent
3,0.0002291202545166,RLAgent,RandomAgent,2.03124998279236e-05,6.516774495442708e-06,RLAgent
3,0.0002732276916503,RLAgent,RandomAgent,1.8600200201035476e-05,6.854534149169922e-06,RLAgent
3,0.0001921653747558,RLAgent,RandomAgent,2.3749666979711037e-05,7.987022399902344e-06,RLAgent
3,0.0003137588500976,RLAgent,RandomAgent,2.4083200150926133e-05,6.556510925292969e-06,RLAgent
3,0.0002660751342773,RLAgent,RandomAgent,2.336449961148901e-05,7.390975952148437e-06,RLAgent
3,0.0003359317779541,RLAgent,RandomAgent,2.69252001089626e-05,6.735324859619141e-06,Draw
3,0.0001900196075439,RLAgent,RandomAgent,2.502800028499526e-05,7.033348083496094e-06,RLAgent
3,0.0001997947692871,RLAgent,RandomAgent,2.5208333378638297e-05,6.556510925292969e-06,RLAgent
3,0.0002748966217041,RLAgent,RandomAgent,2.5405999849681393e-05,7.62939453125e-06,RLAgent
3,0.0002999305725097,RLAgent,RandomAgent,2.1266799922159408e-05,6.735324859619141e-06,RLAgent
3,0.0002400875091552,RLAgent,RandomAgent,2.2624749817623524e-05,6.357828776041667e-06,RLAgent
3,0.0002880096435546,RLAgent,RandomAgent,2.036680034507299e-05,6.616115570068359e-06,Draw
3,0.0002727508544921,RLAgent,RandomAgent,1.964980001503136e-05,6.973743438720703e-06,RLAgent
3,0.0002188682556152,RLAgent,RandomAgent,1.972924997062364e-05,7.0730845133463544e-06,RLAgent
3,0.0002751350402832,RLAgent,RandomAgent,1.876659971458139e-05,6.556510925292969e-06,Draw
3,0.0002219676971435,RLAgent,RandomAgent,1.972924974324997e-05,6.7551930745442706e-06,RLAgent
3,0.0001709461212158,RLAgent,RandomAgent,2.127766674675513e-05,7.390975952148437e-06,RLAgent
3,0.0003252029418945,RLAgent,RandomAgent,2.197479971073335e-05,7.331371307373047e-06,RLAgent
3,0.000241994857788,RLAgent,RandomAgent,2.483300022504409e-05,6.993611653645833e-06,RLAgent
3,0.0001912117004394,RLAgent,RandomAgent,2.5319666444071725e-05,6.4373016357421875e-06,RLAgent
3,0.0003032684326171,RLAgent,RandomAgent,2.1450200074468735e-05,6.67572021484375e-06,RLAgent
3,0.0002760887145996,RLAgent,RandomAgent,2.3291500383493258e-05,6.794929504394531e-06,RandomAgent
3,0.0002238750457763,RLAgent,RandomAgent,2.8402666733503185e-05,7.62939453125e-06,RLAgent
3,0.0002732276916503,RLAgent,RandomAgent,2.5052249839063737e-05,8.58306884765625e-06,RLAgent
3,0.0002508163452148,RLAgent,RandomAgent,2.407274996585329e-05,6.67572021484375e-06,RLAgent
3,0.0002870559692382,RLAgent,RandomAgent,2.2708250071445946e-05,7.033348083496094e-06,RandomAgent
3,0.0003020763397216,RLAgent,RandomAgent,2.206680019298801e-05,6.496906280517578e-06,Draw
3,0.000295877456665,RLAgent,RandomAgent,2.1408200336736623e-05,6.4373016357421875e-06,Draw
3,0.000288963317871,RLAgent,RandomAgent,2.0683600268966984e-05,6.67572021484375e-06,RLAgent
3,0.0002322196960449,RLAgent,RandomAgent,2.269799983878329e-05,6.2783559163411456e-06,RLAgent
3,0.0002350807189941,RLAgent,RandomAgent,2.127049992850516e-05,6.993611653645833e-06,RLAgent
3,0.0002520084381103,RLAgent,RandomAgent,2.211399987572804e-05,6.993611653645833e-06,RLAgent
3,0.000190258026123,RLAgent,RandomAgent,2.4111000432943303e-05,6.4373016357421875e-06,RLAgent
3,0.0002510547637939,RLAgent,RandomAgent,2.1604249923257157e-05,7.2320302327473956e-06,RLAgent
3,0.0003230571746826,RLAgent,RandomAgent,2.238340002804762e-05,7.212162017822266e-06,Draw
3,0.0002138614654541,RLAgent,RandomAgent,2.8499999946992222e-05,8.106231689453125e-06,RLAgent
3,0.0002150535583496,RLAgent,RandomAgent,2.5722332793520764e-05,7.0730845133463544e-06,RandomAgent
3,0.0002450942993164,RLAgent,RandomAgent,2.354174966967548e-05,7.0730845133463544e-06,RLAgent
3,0.0002586841583251,RLAgent,RandomAgent,2.3500000224885295e-05,6.7551930745442706e-06,RLAgent
3,0.0002400875091552,RLAgent,RandomAgent,2.19060000290483e-05,6.9141387939453125e-06,RLAgent
3,0.0001852512359619,RLAgent,RandomAgent,2.379166683870911e-05,7.033348083496094e-06,RLAgent
3,0.0001850128173828,RLAgent,RandomAgent,2.366666679639214e-05,6.9141387939453125e-06,RLAgent
3,0.0002837181091308,RLAgent,RandomAgent,2.079999976558611e-05,6.735324859619141e-06,RLAgent
3,0.0001840591430664,RLAgent,RandomAgent,2.341700019314885e-05,7.390975952148437e-06,RLAgent
3,0.0002920627593994,RLAgent,RandomAgent,2.0574999871314505e-05,6.258487701416016e-06,Draw
3,0.0001740455627441,RLAgent,RandomAgent,2.3027999911088653e-05,6.4373016357421875e-06,RLAgent
3,0.000244140625,RLAgent,RandomAgent,2.2520499896927504e-05,6.5962473551432294e-06,RLAgent
3,0.0002048015594482,RLAgent,RandomAgent,2.6514000031359803e-05,6.9141387939453125e-06,RLAgent
3,0.0002169609069824,RLAgent,RandomAgent,2.7333666669922724e-05,7.033348083496094e-06,RLAgent
3,0.0001990795135498,RLAgent,RandomAgent,2.6180666585181214e-05,7.62939453125e-06,RLAgent
3,0.0003960132598876,RLAgent,RandomAgent,2.7049799609812907e-05,1.0728836059570312e-05,RLAgent
3,0.0002689361572265,RLAgent,RandomAgent,2.5291500151070068e-05,7.62939453125e-06,RLAgent
3,0.000277042388916,RLAgent,RandomAgent,2.3052000187817612e-05,6.735324859619141e-06,RandomAgent
3,0.0002410411834716,RLAgent,RandomAgent,2.1666749717041967e-05,7.0730845133463544e-06,RLAgent
3,0.0001821517944335,RLAgent,RandomAgent,2.287466638032735e-05,7.033348083496094e-06,RLAgent
3,0.0001709461212158,RLAgent,RandomAgent,2.1569333208996493e-05,6.556510925292969e-06,RLAgent
3,0.0001757144927978,RLAgent,RandomAgent,2.152766683138907e-05,7.033348083496094e-06,RLAgent
3,0.0001709461212158,RLAgent,RandomAgent,2.1221999910873517e-05,6.67572021484375e-06,RLAgent
3,0.0002191066741943,RLAgent,RandomAgent,1.983324978027667e-05,6.7551930745442706e-06,RLAgent
3,0.0001678466796875,RLAgent,RandomAgent,2.1194333082045585e-05,6.9141387939453125e-06,RLAgent
3,0.0002410411834716,RLAgent,RandomAgent,2.254150012959144e-05,6.357828776041667e-06,RLAgent
3,0.0002288818359375,RLAgent,RandomAgent,2.1406250198197085e-05,7.0730845133463544e-06,RLAgent
3,0.0003058910369873,RLAgent,RandomAgent,2.1891599681111983e-05,6.258487701416016e-06,RLAgent
3,0.0002140998840332,RLAgent,RandomAgent,2.7041667029455613e-05,7.510185241699219e-06,RLAgent
3,0.0002541542053222,RLAgent,RandomAgent,2.3906249680294422e-05,6.5962473551432294e-06,RLAgent
3,0.0003132820129394,RLAgent,RandomAgent,2.251679998153122e-05,7.033348083496094e-06,RLAgent
3,0.0002861022949218,RLAgent,RandomAgent,2.412499998172279e-05,7.390975952148437e-06,RLAgent
3,0.0003020763397216,RLAgent,RandomAgent,2.151640019292245e-05,7.092952728271484e-06,Draw
3,0.0002880096435546,RLAgent,RandomAgent,1.9741599862754812e-05,6.973743438720703e-06,RLAgent
3,0.0002379417419433,RLAgent,RandomAgent,2.105199996549345e-05,7.62939453125e-06,RLAgent
3,0.0001771450042724,RLAgent,RandomAgent,2.245833366032457e-05,6.556510925292969e-06,RLAgent
3,0.000173807144165,RLAgent,RandomAgent,2.1722333258367144e-05,6.9141387939453125e-06,RLAgent
3,0.0001749992370605,RLAgent,RandomAgent,2.23333327085129e-05,6.9141387939453125e-06,RLAgent
3,0.0001709461212158,RLAgent,RandomAgent,2.1652999748766888e-05,6.9141387939453125e-06,RLAgent
3,0.0002222061157226,RLAgent,RandomAgent,1.997925005525758e-05,6.993611653645833e-06,RLAgent
3,0.0002100467681884,RLAgent,RandomAgent,3.0514000172843225e-05,7.033348083496094e-06,RLAgent
3,0.0003027915954589,RLAgent,RandomAgent,2.738525017775828e-05,6.9141387939453125e-06,RandomAgent
3,0.0002861022949218,RLAgent,RandomAgent,2.553125000304135e-05,8.026758829752604e-06,RLAgent
3,0.0002238750457763,RLAgent,RandomAgent,2.795833309695202e-05,8.821487426757812e-06,RLAgent
3,0.0002329349517822,RLAgent,RandomAgent,2.23542499497853e-05,6.2783559163411456e-06,RLAgent
3,0.0002386569976806,RLAgent,RandomAgent,2.264575005028746e-05,6.9141387939453125e-06,RLAgent
3,0.0001847743988037,RLAgent,RandomAgent,2.5472333315216627e-05,6.556510925292969e-06,RLAgent
3,0.0001871585845947,RLAgent,RandomAgent,2.3111000094407547e-05,7.033348083496094e-06,RLAgent
3,0.0002598762512207,RLAgent,RandomAgent,2.1812499880979885e-05,7.092952728271484e-06,RLAgent
3,0.0001871585845947,RLAgent,RandomAgent,2.354200023546582e-05,7.033348083496094e-06,RLAgent
3,0.0002298355102539,RLAgent,RandomAgent,2.099999983329326e-05,6.993611653645833e-06,RLAgent
3,0.0002288818359375,RLAgent,RandomAgent,2.08437502351444e-05,6.5962473551432294e-06,RLAgent
3,0.0001850128173828,RLAgent,RandomAgent,2.3902999904142536e-05,6.556510925292969e-06,RLAgent
3,0.000216007232666,RLAgent,RandomAgent,2.461099969271648e-05,7.867813110351562e-06,RLAgent
3,0.0002422332763671,RLAgent,RandomAgent,2.381224999226106e-05,6.4373016357421875e-06,RLAgent
3,0.0002329349517822,RLAgent,RandomAgent,2.99299999824143e-05,7.867813110351562e-06,RLAgent
3,0.0002410411834716,RLAgent,RandomAgent,2.280224975947931e-05,6.7551930745442706e-06,RLAgent
3,0.0002787113189697,RLAgent,RandomAgent,2.5718499955473817e-05,8.424123128255209e-06,RLAgent
3,0.0002920627593994,RLAgent,RandomAgent,2.0716400103992783e-05,6.973743438720703e-06,Draw
3,0.0002918243408203,RLAgent,RandomAgent,2.1124799968674775e-05,6.258487701416016e-06,RLAgent
3,0.0003199577331542,RLAgent,RandomAgent,2.326679987163516e-05,7.569789886474609e-06,Draw
3,0.0002360343933105,RLAgent,RandomAgent,2.079175033031788e-05,6.5962473551432294e-06,RLAgent
3,0.0002920627593994,RLAgent,RandomAgent,2.006660015467787e-05,6.496906280517578e-06,Draw
3,0.0002808570861816,RLAgent,RandomAgent,2.035000015894184e-05,6.794929504394531e-06,RLAgent
3,0.000227928161621,RLAgent,RandomAgent,2.0697749960163492e-05,7.0730845133463544e-06,RLAgent
3,0.0002796649932861,RLAgent,RandomAgent,1.8833200010703875e-05,6.496906280517578e-06,Draw
3,0.00018310546875,RLAgent,RandomAgent,2.3042000066197943e-05,6.9141387939453125e-06,RLAgent
3,0.0002849102020263,RLAgent,RandomAgent,2.051639949058881e-05,6.735324859619141e-06,RLAgent
3,0.0002000331878662,RLAgent,RandomAgent,2.622233326595354e-05,7.033348083496094e-06,RLAgent
3,0.0002551078796386,RLAgent,RandomAgent,2.3927000029289047e-05,7.2320302327473956e-06,RLAgent
3,0.0002579689025878,RLAgent,RandomAgent,2.318750011909287e-05,6.5962473551432294e-06,RLAgent
3,0.000201940536499,RLAgent,RandomAgent,2.6638666289121225e-05,6.556510925292969e-06,RLAgent
3,0.0001988410949707,RLAgent,RandomAgent,2.552766636654269e-05,7.033348083496094e-06,RLAgent
3,0.0001919269561767,RLAgent,RandomAgent,2.475000019330764e-05,7.033348083496094e-06,RLAgent
3,0.000201940536499,RLAgent,RandomAgent,2.7041667029455613e-05,6.9141387939453125e-06,RLAgent
3,0.00018310546875,RLAgent,RandomAgent,2.45830002919926e-05,7.033348083496094e-06,RLAgent
3,0.0002391338348388,RLAgent,RandomAgent,2.1812749992022873e-05,6.67572021484375e-06,RLAgent
3,0.0002861022949218,RLAgent,RandomAgent,2.0525000036286655e-05,6.377696990966797e-06,Draw
3,0.0002312660217285,RLAgent,RandomAgent,2.234375028820068e-05,6.993611653645833e-06,RLAgent
3,0.0002868175506591,RLAgent,RandomAgent,2.1816400112584235e-05,6.67572021484375e-06,Draw
3,0.0002329349517822,RLAgent,RandomAgent,2.1187499896768713e-05,6.357828776041667e-06,RLAgent
3,0.0002610683441162,RLAgent,RandomAgent,2.421874978608685e-05,7.2320302327473956e-06,RLAgent
3,0.0002150535583496,RLAgent,RandomAgent,3.063866703693444e-05,7.152557373046875e-06,RLAgent
3,0.0002200603485107,RLAgent,RandomAgent,2.815266695203415e-05,9.41753387451172e-06,RLAgent
3,0.0003118515014648,RLAgent,RandomAgent,2.2916599846212193e-05,7.033348083496094e-06,RLAgent
3,0.0002579689025878,RLAgent,RandomAgent,2.4801999643386807e-05,6.993611653645833e-06,RLAgent
3,0.0003089904785156,RLAgent,RandomAgent,2.2575199727725705e-05,7.569789886474609e-06,RLAgent
3,0.0002779960632324,RLAgent,RandomAgent,2.5822750103543513e-05,7.2320302327473956e-06,RLAgent
3,0.0002741813659667,RLAgent,RandomAgent,2.4635500039948965e-05,8.662541707356771e-06,RLAgent
3,0.0001847743988037,RLAgent,RandomAgent,2.4027666465068855e-05,6.9141387939453125e-06,RLAgent
3,0.0002918243408203,RLAgent,RandomAgent,2.089159988827305e-05,6.556510925292969e-06,Draw
3,0.0002529621124267,RLAgent,RandomAgent,2.0947999701093067e-05,6.496906280517578e-06,RLAgent
3,0.0002310276031494,RLAgent,RandomAgent,2.0843750007770723e-05,6.67572021484375e-06,RLAgent
3,0.0001859664916992,RLAgent,RandomAgent,2.3180666782233555e-05,6.4373016357421875e-06,RLAgent
3,0.000230073928833,RLAgent,RandomAgent,2.1614500155919817e-05,6.9141387939453125e-06,RLAgent
3,0.0002899169921875,RLAgent,RandomAgent,2.4656000277900603e-05,6.735324859619141e-06,RLAgent
3,0.0002398490905761,RLAgent,RandomAgent,2.281249976476829e-05,6.993611653645833e-06,RLAgent
3,0.0002360343933105,RLAgent,RandomAgent,2.2166750341057195e-05,6.7551930745442706e-06,RLAgent
3,0.0002429485321044,RLAgent,RandomAgent,2.292700014550064e-05,6.516774495442708e-06,RLAgent
3,0.0003230571746826,RLAgent,RandomAgent,2.4141800349752884e-05,7.68899917602539e-06,RLAgent
3,0.0001981258392333,RLAgent,RandomAgent,2.6180666585181214e-05,7.152557373046875e-06,RLAgent
3,0.0003089904785156,RLAgent,RandomAgent,2.2558199998456984e-05,7.092952728271484e-06,Draw
3,0.0002551078796386,RLAgent,RandomAgent,2.3239749907588703e-05,7.152557373046875e-06,RLAgent
3,0.0001931190490722,RLAgent,RandomAgent,2.4888667212508153e-05,7.390975952148437e-06,RLAgent
3,0.0002281665802001,RLAgent,RandomAgent,2.1896000134802307e-05,6.67572021484375e-06,RLAgent
3,0.0001881122589111,RLAgent,RandomAgent,2.4291332920256536e-05,6.9141387939453125e-06,RLAgent
3,0.000180959701538,RLAgent,RandomAgent,2.2541333237313665e-05,6.794929504394531e-06,RLAgent
3,0.0001869201660156,RLAgent,RandomAgent,2.319433345595219e-05,8.463859558105469e-06,RLAgent
3,0.0002892017364501,RLAgent,RandomAgent,2.0325199875514956e-05,7.092952728271484e-06,Draw
3,0.0002422332763671,RLAgent,RandomAgent,2.189599990742863e-05,6.67572021484375e-06,RLAgent
3,0.0002789497375488,RLAgent,RandomAgent,2.5093750082305633e-05,7.947285970052084e-06,RLAgent
3,0.0001969337463378,RLAgent,RandomAgent,2.5888666641549207e-05,7.390975952148437e-06,RLAgent
3,0.0003161430358886,RLAgent,RandomAgent,2.3641600091650616e-05,7.152557373046875e-06,Draw
3,0.0001990795135498,RLAgent,RandomAgent,2.7305666359704144e-05,6.556510925292969e-06,RLAgent
3,0.000256061553955,RLAgent,RandomAgent,2.153149989680969e-05,7.2320302327473956e-06,RLAgent
3,0.0002620220184326,RLAgent,RandomAgent,2.2989749822954764e-05,6.4373016357421875e-06,RLAgent
3,0.0002450942993164,RLAgent,RandomAgent,2.311449998160242e-05,7.152557373046875e-06,RLAgent
3,0.0001788139343261,RLAgent,RandomAgent,2.2125000214145985e-05,7.62939453125e-06,RLAgent
3,0.0002739429473876,RLAgent,RandomAgent,1.9583200082706752e-05,6.318092346191406e-06,RLAgent
3,0.000169038772583,RLAgent,RandomAgent,2.166633354742468e-05,6.9141387939453125e-06,RLAgent
3,0.0001718997955322,RLAgent,RandomAgent,2.125033339931785e-05,6.556510925292969e-06,RLAgent
3,0.0001759529113769,RLAgent,RandomAgent,2.1556000016668506e-05,7.390975952148437e-06,RLAgent
3,0.000227928161621,RLAgent,RandomAgent,2.079174987557053e-05,7.62939453125e-06,RLAgent
3,0.000277042388916,RLAgent,RandomAgent,1.9966800027759743e-05,6.556510925292969e-06,RLAgent
3,0.000187873840332,RLAgent,RandomAgent,2.526433339274566e-05,7.510185241699219e-06,RLAgent
3,0.0002582073211669,RLAgent,RandomAgent,2.5031249606399797e-05,6.5962473551432294e-06,RLAgent
3,0.0002050399780273,RLAgent,RandomAgent,2.5222333533747587e-05,6.4373016357421875e-06,RLAgent
3,0.0001971721649169,RLAgent,RandomAgent,2.6375333618489097e-05,7.033348083496094e-06,RLAgent
3,0.0003120899200439,RLAgent,RandomAgent,2.2933200125407893e-05,7.271766662597656e-06,Draw
3,0.0002717971801757,RLAgent,RandomAgent,2.4687500172149157e-05,7.311503092447917e-06,RLAgent
3,0.0001935958862304,RLAgent,RandomAgent,2.512500001709365e-05,7.510185241699219e-06,RLAgent
3,0.0001821517944335,RLAgent,RandomAgent,2.3944000228463363e-05,7.510185241699219e-06,RLAgent
3,0.0002331733703613,RLAgent,RandomAgent,2.0812749880860792e-05,6.5962473551432294e-06,RLAgent
3,0.0002338886260986,RLAgent,RandomAgent,2.1427250203487347e-05,6.9141387939453125e-06,RLAgent
3,0.0002281665802001,RLAgent,RandomAgent,2.0979500050088973e-05,6.2783559163411456e-06,RLAgent
3,0.0001788139343261,RLAgent,RandomAgent,2.290266669054593e-05,6.67572021484375e-06,RLAgent
3,0.000288963317871,RLAgent,RandomAgent,2.0324799879745115e-05,6.735324859619141e-06,Draw
3,0.0002408027648925,RLAgent,RandomAgent,2.1780999759357655e-05,6.2783559163411456e-06,RLAgent
3,0.0002460479736328,RLAgent,RandomAgent,2.1948249923298135e-05,6.993611653645833e-06,RLAgent
3,0.0002520084381103,RLAgent,RandomAgent,2.298949993928545e-05,6.67572021484375e-06,RLAgent
3,0.0002110004425048,RLAgent,RandomAgent,2.965233337211733e-05,7.033348083496094e-06,RLAgent
3,0.0002710819244384,RLAgent,RandomAgent,3.3611000314219076e-05,9.5367431640625e-06,RLAgent
3,0.0003132820129394,RLAgent,RandomAgent,2.3266600146598647e-05,7.033348083496094e-06,Draw
3,0.0002989768981933,RLAgent,RandomAgent,2.2816800083091948e-05,6.973743438720703e-06,RLAgent
3,0.0002119541168212,RLAgent,RandomAgent,2.8805333386117127e-05,7.510185241699219e-06,RLAgent
3,0.0002942085266113,RLAgent,RandomAgent,2.000820022658445e-05,6.973743438720703e-06,Draw
3,0.0002319812774658,RLAgent,RandomAgent,2.1489500113602844e-05,6.5962473551432294e-06,RLAgent
3,0.0002830028533935,RLAgent,RandomAgent,1.975880022655474e-05,6.9141387939453125e-06,RLAgent
3,0.0002298355102539,RLAgent,RandomAgent,2.1291749817464733e-05,7.0730845133463544e-06,RLAgent
3,0.0002331733703613,RLAgent,RandomAgent,2.140625042557076e-05,6.357828776041667e-06,RLAgent
3,0.0002286434173583,RLAgent,RandomAgent,2.0698250182249467e-05,6.993611653645833e-06,RLAgent
3,0.0002679824829101,RLAgent,RandomAgent,2.2645750277661136e-05,6.556510925292969e-06,RandomAgent
3,0.0002529621124267,RLAgent,RandomAgent,2.3916750024000063e-05,8.026758829752604e-06,RLAgent
3,0.0002658367156982,RLAgent,RandomAgent,2.3687500060987077e-05,7.470448811848958e-06,RLAgent
3,0.0002670288085937,RLAgent,RandomAgent,2.546875020925654e-05,7.390975952148437e-06,RLAgent
3,0.0003199577331542,RLAgent,RandomAgent,2.343319993087789e-05,7.152557373046875e-06,Draw
3,0.0002439022064208,RLAgent,RandomAgent,2.286449989696848e-05,6.834665934244792e-06,RLAgent
3,0.0003101825714111,RLAgent,RandomAgent,2.251659989269683e-05,6.67572021484375e-06,RLAgent
3,0.0002453327178955,RLAgent,RandomAgent,2.2718500076734927e-05,6.67572021484375e-06,RLAgent
3,0.0002303123474121,RLAgent,RandomAgent,2.06250001610897e-05,6.993611653645833e-06,RLAgent
3,0.0001800060272216,RLAgent,RandomAgent,2.2263666627016693e-05,7.510185241699219e-06,RLAgent
3,0.0002319812774658,RLAgent,RandomAgent,2.236474983874359e-05,7.311503092447917e-06,RLAgent
3,0.0002319812774658,RLAgent,RandomAgent,2.1676999949704623e-05,7.2320302327473956e-06,RLAgent
3,0.0002899169921875,RLAgent,RandomAgent,2.081660004478181e-05,6.377696990966797e-06,Draw
3,0.0002338886260986,RLAgent,RandomAgent,2.1010250065955915e-05,6.9141387939453125e-06,RLAgent
3,0.0001847743988037,RLAgent,RandomAgent,2.261133370969522e-05,6.9141387939453125e-06,RLAgent
3,0.0002529621124267,RLAgent,RandomAgent,2.2468499992100988e-05,6.67572021484375e-06,RLAgent
3,0.0002827644348144,RLAgent,RandomAgent,2.430199992886628e-05,7.470448811848958e-06,RLAgent
3,0.0003180503845214,RLAgent,RandomAgent,2.278339998156298e-05,6.496906280517578e-06,Draw
3,0.0001919269561767,RLAgent,RandomAgent,2.593066619738238e-05,6.9141387939453125e-06,RLAgent
3,0.0003280639648437,RLAgent,RandomAgent,2.2249799985729624e-05,6.496906280517578e-06,Draw
3,0.000331163406372,RLAgent,RandomAgent,2.2633399930782615e-05,6.9141387939453125e-06,Draw
3,0.0003116130828857,RLAgent,RandomAgent,1.999160031118663e-05,1.1026859283447266e-05,RLAgent
3,0.0002360343933105,RLAgent,RandomAgent,2.0927000150550157e-05,8.742014567057291e-06,RLAgent
3,0.0002379417419433,RLAgent,RandomAgent,2.5031249833773472e-05,6.9141387939453125e-06,RLAgent
3,0.0001688003540039,RLAgent,RandomAgent,2.1416333462790742e-05,7.033348083496094e-06,RLAgent
3,0.0002229213714599,RLAgent,RandomAgent,2.010425009757455e-05,6.834665934244792e-06,RLAgent
3,0.0001718997955322,RLAgent,RandomAgent,2.152733334999842e-05,7.152557373046875e-06,RLAgent
3,0.000169038772583,RLAgent,RandomAgent,2.1583666845496435e-05,7.033348083496094e-06,RLAgent
3,0.0001957416534423,RLAgent,RandomAgent,2.5222332927417785e-05,8.106231689453125e-06,RLAgent
3,0.000180959701538,RLAgent,RandomAgent,2.355566630285466e-05,7.033348083496094e-06,RLAgent
3,0.000288963317871,RLAgent,RandomAgent,2.132500030711526e-05,6.139278411865234e-06,RLAgent
3,0.0001900196075439,RLAgent,RandomAgent,2.499999967161178e-05,7.390975952148437e-06,RLAgent
3,0.0002257823944091,RLAgent,RandomAgent,2.1093749865030983e-05,5.9604644775390625e-06,RLAgent
3,0.0002627372741699,RLAgent,RandomAgent,2.570875017227081e-05,7.2320302327473956e-06,RLAgent
3,0.0002467632293701,RLAgent,RandomAgent,2.387499966971518e-05,7.0730845133463544e-06,RLAgent
3,0.0003108978271484,RLAgent,RandomAgent,2.2916400121175683e-05,7.390975952148437e-06,RLAgent
3,0.0001857280731201,RLAgent,RandomAgent,2.340266685981381e-05,6.9141387939453125e-06,RLAgent
3,0.0002257823944091,RLAgent,RandomAgent,2.02187504783069e-05,7.311503092447917e-06,RLAgent
3,0.0001730918884277,RLAgent,RandomAgent,2.1583667148661337e-05,7.033348083496094e-06,RLAgent
3,0.0002741813659667,RLAgent,RandomAgent,1.8633200124895665e-05,6.616115570068359e-06,RLAgent
3,0.0002250671386718,RLAgent,RandomAgent,2.0447999759198865e-05,6.198883056640625e-06,RLAgent
3,0.0001726150512695,RLAgent,RandomAgent,2.1221999910873517e-05,6.9141387939453125e-06,RLAgent
3,0.0002679824829101,RLAgent,RandomAgent,2.4218750240834197e-05,7.788340250651041e-06,RLAgent
3,0.0002918243408203,RLAgent,RandomAgent,2.1200000082899352e-05,6.794929504394531e-06,RLAgent
3,0.0003149509429931,RLAgent,RandomAgent,2.3475200214306825e-05,7.092952728271484e-06,Draw
3,0.0002708435058593,RLAgent,RandomAgent,2.5927000024239533e-05,6.5962473551432294e-06,RLAgent
3,0.0002100467681884,RLAgent,RandomAgent,2.576400038378779e-05,7.033348083496094e-06,RLAgent
3,0.0002591609954833,RLAgent,RandomAgent,2.3635249817743897e-05,6.993611653645833e-06,RLAgent
3,0.0002069473266601,RLAgent,RandomAgent,2.591666695176779e-05,7.390975952148437e-06,RLAgent
3,0.000288963317871,RLAgent,RandomAgent,2.545874963288952e-05,8.702278137207031e-06,RandomAgent
3,0.0002906322479248,RLAgent,RandomAgent,2.0016800044686532e-05,6.735324859619141e-06,Draw
3,0.0002121925354003,RLAgent,RandomAgent,2.4958000115778606e-05,6.9141387939453125e-06,RLAgent
3,0.0001780986785888,RLAgent,RandomAgent,2.2430333046941087e-05,6.556510925292969e-06,RLAgent
3,0.0002930164337158,RLAgent,RandomAgent,2.0899800074403177e-05,6.735324859619141e-06,Draw
3,0.0001752376556396,RLAgent,RandomAgent,2.152733334999842e-05,7.033348083496094e-06,RLAgent
3,0.0002779960632324,RLAgent,RandomAgent,1.9516800057317597e-05,6.735324859619141e-06,RLAgent
3,0.0002400875091552,RLAgent,RandomAgent,2.157300014005159e-05,6.2783559163411456e-06,RLAgent
3,0.0002367496490478,RLAgent,RandomAgent,2.9583333343907725e-05,7.867813110351562e-06,RLAgent
3,0.0002110004425048,RLAgent,RandomAgent,2.7166666768607683e-05,7.390975952148437e-06,RLAgent
3,0.0002670288085937,RLAgent,RandomAgent,2.630199992381677e-05,7.390975952148437e-06,RLAgent
3,0.0002059936523437,RLAgent,RandomAgent,2.7096999777616777e-05,7.390975952148437e-06,RLAgent
3,0.0002417564392089,RLAgent,RandomAgent,2.334375017198909e-05,7.2320302327473956e-06,RLAgent
3,0.0003769397735595,RLAgent,RandomAgent,2.575840007921215e-05,8.046627044677734e-06,Draw
3,0.0003180503845214,RLAgent,RandomAgent,2.278340034536086e-05,7.033348083496094e-06,Draw
3,0.0001840591430664,RLAgent,RandomAgent,2.31113332726333e-05,7.033348083496094e-06,RLAgent
3,0.0002269744873046,RLAgent,RandomAgent,2.011449964811618e-05,6.4373016357421875e-06,RLAgent
3,0.0002329349517822,RLAgent,RandomAgent,2.0968999933757004e-05,6.5962473551432294e-06,RLAgent
3,0.0001881122589111,RLAgent,RandomAgent,2.1903000136565726e-05,6.4373016357421875e-06,RLAgent
3,0.0001747608184814,RLAgent,RandomAgent,2.2513666711650632e-05,7.510185241699219e-06,RLAgent
3,0.0001909732818603,RLAgent,RandomAgent,2.4721999883089055e-05,6.556510925292969e-06,RLAgent
3,0.0002110004425048,RLAgent,RandomAgent,2.5027666803604617e-05,6.794929504394531e-06,RLAgent
